dataset,accuracy,algorithm,score,feat_sel,runtime,path,path_ids,criterion,max_depth
steel_plate_fault-type_of_fault.csv,45.76,ID3,0.849411598968195,symmetrical uncertainty,0 days 00:00:40.920934,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,
steel_plate_fault-indices.csv,53.21,ID3,0.4355484150516186,symmetrical uncertainty,0 days 00:00:48.568896,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,
steel_plate_fault-indices-edges.csv,60.32,ID3,0.17384836811898138,symmetrical uncertainty,0 days 00:01:13.589631,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-luminosity.csv,36.25,ID3,0.1684202311885462,symmetrical uncertainty,0 days 00:00:44.458467,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,
steel_plate_fault-indices-log_measurements.csv,60.32,ID3,0.15860040104871762,symmetrical uncertainty,0 days 00:01:24.549465,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-luminosity-min_measurements.csv,42.52,ID3,0.15133179315807585,symmetrical uncertainty,0 days 00:01:18.839695,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-luminosity-max_measurements.csv,42.52,ID3,0.1513197942962016,symmetrical uncertainty,0 days 00:01:19.433222,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-type_of_fault.csv,100.0,XGBoost,0.849411598968195,symmetrical uncertainty,0 days 00:00:28.774642,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,1.0
steel_plate_fault-indices.csv,98.2,XGBoost,0.4355484150516186,symmetrical uncertainty,0 days 00:00:22.443324,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,6.0
steel_plate_fault-indices-edges.csv,99.3,XGBoost,0.17384836811898138,symmetrical uncertainty,0 days 00:00:35.557468,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,5.0
steel_plate_fault-luminosity.csv,99.74,XGBoost,0.1684202311885462,symmetrical uncertainty,0 days 00:00:14.919167,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,2.0
steel_plate_fault-indices-log_measurements.csv,99.54,XGBoost,0.15860040104871762,symmetrical uncertainty,0 days 00:00:28.579100,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,11.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,XGBoost,0.15133179315807585,symmetrical uncertainty,0 days 00:00:15.500643,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-luminosity-max_measurements.csv,100.0,XGBoost,0.1513197942962016,symmetrical uncertainty,0 days 00:00:16.201952,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-luminosity.csv,99.74,CART,0.6358962715852068,information-gain,0 days 00:00:02.553313,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",entropy,2.0
steel_plate_fault-luminosity-max_measurements.csv,100.0,CART,0.5923400523857129,information-gain,0 days 00:00:02.811607,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",entropy,4.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,CART,0.5923400523857129,information-gain,0 days 00:00:03.402803,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",entropy,3.0
steel_plate_fault-indices.csv,98.71,CART,0.5562069180134629,information-gain,0 days 00:00:02.857873,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",gini,5.0
steel_plate_fault-indices-edges.csv,99.3,CART,0.23988849140615814,information-gain,0 days 00:00:03.949630,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",gini,9.0
steel_plate_fault-type_of_fault.csv,100.0,CART,0.10180102127246671,information-gain,0 days 00:00:02.657017,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",entropy,7.0
steel_plate_fault-indices-log_measurements.csv,99.54,CART,0.09882596367392893,information-gain,0 days 00:00:03.135027,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",gini,7.0
steel_plate_fault-luminosity.csv,36.25,ID3,0.6358962715852068,information-gain,0 days 00:00:55.120125,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,
steel_plate_fault-luminosity-max_measurements.csv,42.52,ID3,0.5923400523857129,information-gain,0 days 00:01:17.884024,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-luminosity-min_measurements.csv,42.52,ID3,0.5923400523857129,information-gain,0 days 00:01:17.533445,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-indices.csv,53.21,ID3,0.5562069180134629,information-gain,0 days 00:00:59.830975,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,
steel_plate_fault-indices-edges.csv,60.32,ID3,0.23988849140615814,information-gain,0 days 00:01:32.751026,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-type_of_fault.csv,45.76,ID3,0.10180102127246671,information-gain,0 days 00:00:51.113327,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,
steel_plate_fault-indices-log_measurements.csv,60.32,ID3,0.09882596367392893,information-gain,0 days 00:01:09.034297,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-luminosity.csv,99.74,XGBoost,0.6358962715852068,information-gain,0 days 00:00:16.703050,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,2.0
steel_plate_fault-luminosity-max_measurements.csv,100.0,XGBoost,0.5923400523857129,information-gain,0 days 00:00:14.601379,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,XGBoost,0.5923400523857129,information-gain,0 days 00:00:12.483874,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-indices.csv,98.2,XGBoost,0.5562069180134629,information-gain,0 days 00:00:17.305792,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,6.0
steel_plate_fault-indices-edges.csv,99.3,XGBoost,0.23988849140615814,information-gain,0 days 00:00:27.663342,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,5.0
steel_plate_fault-type_of_fault.csv,100.0,XGBoost,0.10180102127246671,information-gain,0 days 00:00:19.756962,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,1.0
steel_plate_fault-indices-log_measurements.csv,99.54,XGBoost,0.09882596367392893,information-gain,0 days 00:00:24.470227,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,11.0
steel_plate_fault-type_of_fault.csv,100.0,CART,1.0,gini-index,0 days 00:00:02.213671,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",entropy,7.0
steel_plate_fault-indices-edges.csv,99.3,CART,0.7015930269107491,gini-index,0 days 00:00:03.115309,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",gini,9.0
steel_plate_fault-indices-log_measurements.csv,99.54,CART,0.6866463863894934,gini-index,0 days 00:00:02.492641,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",gini,7.0
steel_plate_fault-luminosity.csv,99.74,CART,0.62559842600842,gini-index,0 days 00:00:01.943627,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",entropy,2.0
steel_plate_fault-indices.csv,98.71,CART,0.6197279689107291,gini-index,0 days 00:00:02.142141,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",gini,5.0
steel_plate_fault-luminosity-max_measurements.csv,99.77,CART,0.4914393754658394,gini-index,0 days 00:00:02.268232,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",entropy,2.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,CART,0.47154611414146075,gini-index,0 days 00:00:02.517985,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",entropy,3.0
steel_plate_fault-type_of_fault.csv,45.76,ID3,1.0,gini-index,0 days 00:01:26.917350,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,
steel_plate_fault-indices-edges.csv,60.32,ID3,0.7015930269107491,gini-index,0 days 00:01:17.167969,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-indices-log_measurements.csv,60.32,ID3,0.6866463863894934,gini-index,0 days 00:00:55.817893,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-luminosity.csv,36.25,ID3,0.62559842600842,gini-index,0 days 00:00:44.179282,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,
steel_plate_fault-indices.csv,53.21,ID3,0.6197279689107291,gini-index,0 days 00:00:48.332581,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,
steel_plate_fault-luminosity-max_measurements.csv,42.52,ID3,0.4914393754658394,gini-index,0 days 00:01:02.937327,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-luminosity-min_measurements.csv,42.52,ID3,0.47154611414146075,gini-index,0 days 00:01:10.327017,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-type_of_fault.csv,100.0,XGBoost,1.0,gini-index,0 days 00:00:22.064980,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,1.0
steel_plate_fault-indices-edges.csv,99.3,XGBoost,0.7015930269107491,gini-index,0 days 00:00:35.653924,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,5.0
steel_plate_fault-indices-log_measurements.csv,99.54,XGBoost,0.6866463863894934,gini-index,0 days 00:00:26.190544,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,11.0
steel_plate_fault-luminosity.csv,99.74,XGBoost,0.62559842600842,gini-index,0 days 00:00:12.457637,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,2.0
steel_plate_fault-indices.csv,98.2,XGBoost,0.6197279689107291,gini-index,0 days 00:00:18.747007,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,6.0
steel_plate_fault-luminosity-max_measurements.csv,100.0,XGBoost,0.4914393754658394,gini-index,0 days 00:00:13.785347,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,XGBoost,0.47154611414146075,gini-index,0 days 00:00:13.267271,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-type_of_fault.csv,100.0,CART,0.713139138823627,spearman-correlation,0 days 00:00:02.296208,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",entropy,7.0
steel_plate_fault-indices.csv,98.71,CART,0.5254770265872819,spearman-correlation,0 days 00:00:02.343153,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",gini,5.0
steel_plate_fault-indices-edges.csv,99.3,CART,0.48309732602285704,spearman-correlation,0 days 00:00:03.522300,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",gini,9.0
steel_plate_fault-luminosity.csv,99.74,CART,0.3529882681128962,spearman-correlation,0 days 00:00:02.266992,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",entropy,2.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,CART,0.31018936308491174,spearman-correlation,0 days 00:00:02.384686,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",entropy,3.0
steel_plate_fault-luminosity-max_measurements.csv,100.0,CART,0.31017405750075633,spearman-correlation,0 days 00:00:02.417044,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",entropy,4.0
steel_plate_fault-indices-log_measurements.csv,99.54,CART,-0.05962960065684264,spearman-correlation,0 days 00:00:02.709951,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",gini,7.0
steel_plate_fault-type_of_fault.csv,45.76,ID3,0.713139138823627,spearman-correlation,0 days 00:00:45.051927,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,
steel_plate_fault-indices.csv,53.21,ID3,0.5254770265872819,spearman-correlation,0 days 00:00:52.593742,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,
steel_plate_fault-indices-edges.csv,60.32,ID3,0.48309732602285704,spearman-correlation,0 days 00:01:21.351834,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-luminosity.csv,36.25,ID3,0.3529882681128962,spearman-correlation,0 days 00:00:47.897955,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,
steel_plate_fault-luminosity-min_measurements.csv,42.52,ID3,0.31018936308491174,spearman-correlation,0 days 00:01:07.622517,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-luminosity-max_measurements.csv,42.52,ID3,0.31017405750075633,spearman-correlation,0 days 00:01:07.761120,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,
steel_plate_fault-indices-log_measurements.csv,60.32,ID3,-0.05962960065684264,spearman-correlation,0 days 00:00:59.598404,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,
steel_plate_fault-type_of_fault.csv,100.0,XGBoost,0.713139138823627,spearman-correlation,0 days 00:00:24.712887,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,1.0
steel_plate_fault-indices.csv,98.2,XGBoost,0.5254770265872819,spearman-correlation,0 days 00:00:19.045195,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,6.0
steel_plate_fault-indices-edges.csv,99.3,XGBoost,0.48309732602285704,spearman-correlation,0 days 00:00:29.217855,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",,5.0
steel_plate_fault-luminosity.csv,99.74,XGBoost,0.3529882681128962,spearman-correlation,0 days 00:00:12.256154,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",,2.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,XGBoost,0.31018936308491174,spearman-correlation,0 days 00:00:12.918004,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-luminosity-max_measurements.csv,100.0,XGBoost,0.31017405750075633,spearman-correlation,0 days 00:00:13.262479,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",,1.0
steel_plate_fault-indices-log_measurements.csv,99.54,XGBoost,-0.05962960065684264,spearman-correlation,0 days 00:00:23.088567,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",,11.0
steel_plate_fault-type_of_fault.csv,100.0,CART,0.4998237281084455,reliefF,0 days 00:07:32.247978,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",entropy,7.0
steel_plate_fault-indices.csv,98.71,CART,0.40157107580914464,reliefF,0 days 00:07:29.460651,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",gini,5.0
steel_plate_fault-luminosity.csv,99.74,CART,0.2725911115937246,reliefF,0 days 00:07:29.520709,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv']","['index', 'spf_id']",entropy,2.0
steel_plate_fault-luminosity-max_measurements.csv,100.0,CART,0.06351246210223596,reliefF,0 days 00:07:29.663957,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/max_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",entropy,3.0
steel_plate_fault-luminosity-min_measurements.csv,100.0,CART,0.06037063710523374,reliefF,0 days 00:07:29.683201,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/luminosity.csv', 'other-data/decision-trees-split/steel-plate-fault/min_measurements.csv']","['index', 'spf_id', 'index', 'l_id']",entropy,3.0
steel_plate_fault-indices-edges.csv,99.3,CART,0.038572353628371546,reliefF,0 days 00:07:30.669498,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/edges.csv']","['index', 'spf_id', 'index', 'i_id']",gini,9.0
steel_plate_fault-indices-log_measurements.csv,99.54,CART,0.014992396504917708,reliefF,0 days 00:07:29.953252,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv', 'other-data/decision-trees-split/steel-plate-fault/log_measurements.csv']","['index', 'spf_id', 'index', 'i_id']",gini,7.0
steel_plate_fault-type_of_fault.csv,45.76,ID3,0.4998237281084455,reliefF,0 days 00:08:12.239584,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/type_of_fault.csv']","['index', 'spf_id']",,
steel_plate_fault-indices.csv,53.21,ID3,0.40157107580914464,reliefF,0 days 00:08:19.643302,"['other-data/decision-trees-split/steel-plate-fault/steel_plate_fault.csv', 'other-data/decision-trees-split/steel-plate-fault/indices.csv']","['index', 'spf_id']",,
