algorithm,data_path,approach,data_label,join_time,total_time,feature_selection_time,depth,accuracy,train_time,feature_importance,join_path_features,cutoff_threshold,redundancy_threshold,rank,top_k
ExtraTrees,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv']]",TFD_BFS,credit,,4.500535249710083,1.2641806602478027,,0.65,3.2363545894622803,"{'credit/table_1_1.csv.job': 0.038000000000000034, 'credit/table_0_0.csv.residence_since': 0.017000000000000015, 'credit/table_1_1.csv.housing': 0.017000000000000015, 'credit/table_0_0.csv.employment': 0.016000000000000014, 'credit/table_0_0.csv.Key_0_0': 0.010000000000000009, 'credit/table_1_1.csv.other_parties': 0.0040000000000000036, 'credit/table_0_0.csv.num_dependents': -0.014000000000000012}","['credit/table_1_1.csv.other_parties', 'credit/table_0_0.csv.num_dependents', 'credit/table_0_0.csv.employment', 'credit/table_0_0.csv.residence_since', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_1_1.csv.job']",0.65,,1.2507670113988179,15
XGBoost,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv']]",TFD_BFS,credit,,4.500535249710083,1.2641806602478027,,0.655,3.2363545894622803,"{'credit/table_0_0.csv.residence_since': 0.028000000000000025, 'credit/table_1_1.csv.housing': 0.02300000000000002, 'credit/table_0_0.csv.employment': 0.0020000000000000018, 'credit/table_0_0.csv.num_dependents': 0.0010000000000000009, 'credit/table_1_1.csv.other_parties': -0.0010000000000000009, 'credit/table_0_0.csv.Key_0_0': -0.011999999999999988, 'credit/table_1_1.csv.job': -0.012999999999999989}","['credit/table_1_1.csv.other_parties', 'credit/table_0_0.csv.num_dependents', 'credit/table_0_0.csv.employment', 'credit/table_0_0.csv.residence_since', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_1_1.csv.job']",0.65,,1.2507670113988179,15
LightGBM,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_3.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_2.csv']]",TFD_BFS,credit,,4.474704742431641,1.2641806602478027,,0.69,3.210524082183838,"{'credit/table_0_0.csv.Key_0_0': 0.003999999999999959, 'credit/table_1_2.csv.other_payment_plans': 0.0009999999999999564, 'credit/table_2_3.csv.installment_commitment': 0.0, 'credit/table_1_1.csv.other_parties': 0.0, 'credit/table_2_3.csv.foreign_worker': 0.0, 'credit/table_0_0.csv.num_dependents': 0.0, 'credit/table_2_3.csv.property_magnitude': 0.0, 'credit/table_1_2.csv.existing_credits': 0.0, 'credit/table_0_0.csv.residence_since': 0.0, 'credit/table_1_1.csv.housing': 0.0, 'credit/table_1_2.csv.own_telephone': 0.0, 'credit/table_1_1.csv.job': 0.0, 'credit/table_0_0.csv.employment': -4.4408920985006264e-17}","['credit/table_2_3.csv.installment_commitment', 'credit/table_1_1.csv.other_parties', 'credit/table_2_3.csv.foreign_worker', 'credit/table_1_2.csv.other_payment_plans', 'credit/table_0_0.csv.num_dependents', 'credit/table_0_0.csv.employment', 'credit/table_2_3.csv.property_magnitude', 'credit/table_1_2.csv.existing_credits', 'credit/table_0_0.csv.residence_since', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_1_2.csv.own_telephone', 'credit/table_1_1.csv.job']",0.65,,1.2251875600161217,15
RandomForest,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_3.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_2.csv']]",TFD_BFS,credit,,4.474704742431641,1.2641806602478027,,0.67,3.210524082183838,"{'credit/table_0_0.csv.residence_since': 0.01100000000000001, 'credit/table_2_3.csv.property_magnitude': 0.010000000000000009, 'credit/table_1_2.csv.own_telephone': 0.008000000000000007, 'credit/table_2_3.csv.foreign_worker': 0.007000000000000006, 'credit/table_1_2.csv.existing_credits': 0.0020000000000000018, 'credit/table_0_0.csv.Key_0_0': 0.0010000000000000009, 'credit/table_1_1.csv.housing': -0.0030000000000000027, 'credit/table_1_1.csv.other_parties': -0.006000000000000005, 'credit/table_0_0.csv.num_dependents': -0.007999999999999985, 'credit/table_2_3.csv.installment_commitment': -0.008999999999999963, 'credit/table_0_0.csv.employment': -0.008999999999999985, 'credit/table_1_1.csv.job': -0.008999999999999985, 'credit/table_1_2.csv.other_payment_plans': -0.012999999999999989}","['credit/table_2_3.csv.installment_commitment', 'credit/table_1_1.csv.other_parties', 'credit/table_2_3.csv.foreign_worker', 'credit/table_1_2.csv.other_payment_plans', 'credit/table_0_0.csv.num_dependents', 'credit/table_0_0.csv.employment', 'credit/table_2_3.csv.property_magnitude', 'credit/table_1_2.csv.existing_credits', 'credit/table_0_0.csv.residence_since', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_1_2.csv.own_telephone', 'credit/table_1_1.csv.job']",0.65,,1.2251875600161217,15
ExtraTrees,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_3.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_2.csv']]",TFD_BFS,credit,,4.474704742431641,1.2641806602478027,,0.67,3.210524082183838,"{'credit/table_2_3.csv.foreign_worker': 0.006000000000000005, 'credit/table_1_2.csv.own_telephone': 0.001000000000000023, 'credit/table_1_2.csv.existing_credits': 0.0, 'credit/table_0_0.csv.Key_0_0': -0.0009999999999999788, 'credit/table_2_3.csv.property_magnitude': -0.0010000000000000009, 'credit/table_0_0.csv.residence_since': -0.0010000000000000009, 'credit/table_2_3.csv.installment_commitment': -0.0029999999999999584, 'credit/table_1_2.csv.other_payment_plans': -0.0030000000000000027, 'credit/table_0_0.csv.num_dependents': -0.006999999999999962, 'credit/table_1_1.csv.housing': -0.007999999999999941, 'credit/table_1_1.csv.other_parties': -0.009000000000000008, 'credit/table_0_0.csv.employment': -0.010999999999999987, 'credit/table_1_1.csv.job': -0.01699999999999997}","['credit/table_2_3.csv.installment_commitment', 'credit/table_1_1.csv.other_parties', 'credit/table_2_3.csv.foreign_worker', 'credit/table_1_2.csv.other_payment_plans', 'credit/table_0_0.csv.num_dependents', 'credit/table_0_0.csv.employment', 'credit/table_2_3.csv.property_magnitude', 'credit/table_1_2.csv.existing_credits', 'credit/table_0_0.csv.residence_since', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_1_2.csv.own_telephone', 'credit/table_1_1.csv.job']",0.65,,1.2251875600161217,15
XGBoost,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_3.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_2.csv']]",TFD_BFS,credit,,4.474704742431641,1.2641806602478027,,0.66,3.210524082183838,"{'credit/table_1_1.csv.housing': 0.010000000000000009, 'credit/table_1_1.csv.job': 0.0050000000000000044, 'credit/table_0_0.csv.Key_0_0': 0.0020000000000000018, 'credit/table_1_2.csv.own_telephone': 0.0020000000000000018, 'credit/table_1_2.csv.other_payment_plans': 0.0010000000000000009, 'credit/table_2_3.csv.foreign_worker': 0.0, 'credit/table_0_0.csv.num_dependents': 0.0, 'credit/table_0_0.csv.residence_since': 0.0, 'credit/table_2_3.csv.installment_commitment': -0.0020000000000000018, 'credit/table_1_2.csv.existing_credits': -0.0020000000000000018, 'credit/table_1_1.csv.other_parties': -0.009000000000000008, 'credit/table_0_0.csv.employment': -0.012999999999999989, 'credit/table_2_3.csv.property_magnitude': -0.02899999999999998}","['credit/table_2_3.csv.installment_commitment', 'credit/table_1_1.csv.other_parties', 'credit/table_2_3.csv.foreign_worker', 'credit/table_1_2.csv.other_payment_plans', 'credit/table_0_0.csv.num_dependents', 'credit/table_0_0.csv.employment', 'credit/table_2_3.csv.property_magnitude', 'credit/table_1_2.csv.existing_credits', 'credit/table_0_0.csv.residence_since', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_1_2.csv.own_telephone', 'credit/table_1_1.csv.job']",0.65,,1.2251875600161217,15
LightGBM,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_4.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'credit/table_2_5.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_3.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_2.csv']]",TFD_BFS,credit,,4.7747931480407715,1.2641806602478027,,0.69,3.5106124877929688,"{'credit/table_2_5.csv.checking_status': 0.0, 'credit/table_0_0.csv.num_dependents': 0.0, 'credit/table_1_1.csv.job': 0.0, 'credit/table_0_0.csv.residence_since': 0.0, 'credit/table_1_2.csv.existing_credits': 0.0, 'credit/table_2_4.csv.credit_history': 0.0, 'credit/table_2_3.csv.property_magnitude': 0.0, 'credit/table_1_2.csv.own_telephone': 0.0, 'credit/table_0_0.csv.employment': 0.0, 'credit/table_2_5.csv.duration': 0.0, 'credit/table_2_5.csv.credit_amount': 0.0, 'credit/table_2_5.csv.purpose': 0.0, 'credit/table_1_1.csv.other_parties': 0.0, 'credit/table_1_2.csv.other_payment_plans': 0.0, 'credit/table_2_3.csv.foreign_worker': 0.0, 'credit/table_2_4.csv.age': 0.0, 'credit/table_2_3.csv.installment_commitment': 0.0, 'credit/table_2_5.csv.savings_status': 0.0, 'credit/table_1_1.csv.housing': 0.0, 'credit/table_0_0.csv.Key_0_0': 0.0, 'credit/table_2_4.csv.personal_status': 0.0}","['credit/table_2_5.csv.checking_status', 'credit/table_2_5.csv.purpose', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_2_5.csv.savings_status', 'credit/table_2_3.csv.installment_commitment', 'credit/table_2_4.csv.age', 'credit/table_2_3.csv.foreign_worker', 'credit/table_1_2.csv.other_payment_plans', 'credit/table_1_1.csv.other_parties', 'credit/table_2_5.csv.credit_amount', 'credit/table_0_0.csv.num_dependents', 'credit/table_2_5.csv.duration', 'credit/table_0_0.csv.employment', 'credit/table_1_2.csv.own_telephone', 'credit/table_2_3.csv.property_magnitude', 'credit/table_2_4.csv.credit_history', 'credit/table_1_2.csv.existing_credits', 'credit/table_0_0.csv.residence_since', 'credit/table_1_1.csv.job', 'credit/table_2_4.csv.personal_status']",0.65,,1.1710753169619788,15
RandomForest,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_4.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'credit/table_2_5.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_3.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_2.csv']]",TFD_BFS,credit,,4.7747931480407715,1.2641806602478027,,0.71,3.5106124877929688,"{'credit/table_2_5.csv.purpose': 0.020999999999999974, 'credit/table_2_4.csv.credit_history': 0.019999999999999952, 'credit/table_2_5.csv.savings_status': 0.018999999999999996, 'credit/table_0_0.csv.Key_0_0': 0.016999999999999994, 'credit/table_2_3.csv.property_magnitude': 0.01699999999999997, 'credit/table_2_4.csv.age': 0.01699999999999995, 'credit/table_1_2.csv.own_telephone': 0.01200000000000001, 'credit/table_1_1.csv.housing': 0.01200000000000001, 'credit/table_2_4.csv.personal_status': 0.009000000000000008, 'credit/table_1_1.csv.job': 0.009000000000000008, 'credit/table_0_0.csv.residence_since': 0.008000000000000007, 'credit/table_2_5.csv.credit_amount': 0.007000000000000006, 'credit/table_2_5.csv.duration': 0.006000000000000005, 'credit/table_0_0.csv.num_dependents': 0.0050000000000000044, 'credit/table_2_3.csv.foreign_worker': 0.0050000000000000044, 'credit/table_2_3.csv.installment_commitment': 0.0030000000000000027, 'credit/table_0_0.csv.employment': 0.0010000000000000009, 'credit/table_1_2.csv.existing_credits': 0.0, 'credit/table_2_5.csv.checking_status': -0.0020000000000000018, 'credit/table_1_1.csv.other_parties': -0.0040000000000000036, 'credit/table_1_2.csv.other_payment_plans': -0.0050000000000000044}","['credit/table_2_5.csv.checking_status', 'credit/table_2_5.csv.purpose', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_2_5.csv.savings_status', 'credit/table_2_3.csv.installment_commitment', 'credit/table_2_4.csv.age', 'credit/table_2_3.csv.foreign_worker', 'credit/table_1_2.csv.other_payment_plans', 'credit/table_1_1.csv.other_parties', 'credit/table_2_5.csv.credit_amount', 'credit/table_0_0.csv.num_dependents', 'credit/table_2_5.csv.duration', 'credit/table_0_0.csv.employment', 'credit/table_1_2.csv.own_telephone', 'credit/table_2_3.csv.property_magnitude', 'credit/table_2_4.csv.credit_history', 'credit/table_1_2.csv.existing_credits', 'credit/table_0_0.csv.residence_since', 'credit/table_1_1.csv.job', 'credit/table_2_4.csv.personal_status']",0.65,,1.1710753169619788,15
ExtraTrees,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_4.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'credit/table_2_5.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_3.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_2.csv']]",TFD_BFS,credit,,4.7747931480407715,1.2641806602478027,,0.695,3.5106124877929688,"{'credit/table_1_1.csv.housing': 0.009999999999999943, 'credit/table_2_4.csv.credit_history': 0.00899999999999992, 'credit/table_1_2.csv.own_telephone': 0.006999999999999962, 'credit/table_0_0.csv.Key_0_0': 0.006999999999999939, 'credit/table_2_5.csv.savings_status': 0.005999999999999961, 'credit/table_2_3.csv.foreign_worker': 0.0040000000000000036, 'credit/table_2_5.csv.duration': 0.0030000000000000027, 'credit/table_0_0.csv.employment': 0.0020000000000000018, 'credit/table_2_4.csv.age': 0.0010000000000000009, 'credit/table_1_2.csv.existing_credits': 0.0, 'credit/table_1_1.csv.job': -0.0010000000000000009, 'credit/table_0_0.csv.residence_since': -0.0020000000000000018, 'credit/table_2_3.csv.property_magnitude': -0.0020000000000000018, 'credit/table_2_3.csv.installment_commitment': -0.0020000000000000018, 'credit/table_0_0.csv.num_dependents': -0.0030000000000000027, 'credit/table_1_2.csv.other_payment_plans': -0.0030000000000000027, 'credit/table_2_5.csv.purpose': -0.004000000000000026, 'credit/table_2_4.csv.personal_status': -0.0050000000000000044, 'credit/table_2_5.csv.credit_amount': -0.006000000000000005, 'credit/table_1_1.csv.other_parties': -0.009000000000000008, 'credit/table_2_5.csv.checking_status': -0.010000000000000009}","['credit/table_2_5.csv.checking_status', 'credit/table_2_5.csv.purpose', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_2_5.csv.savings_status', 'credit/table_2_3.csv.installment_commitment', 'credit/table_2_4.csv.age', 'credit/table_2_3.csv.foreign_worker', 'credit/table_1_2.csv.other_payment_plans', 'credit/table_1_1.csv.other_parties', 'credit/table_2_5.csv.credit_amount', 'credit/table_0_0.csv.num_dependents', 'credit/table_2_5.csv.duration', 'credit/table_0_0.csv.employment', 'credit/table_1_2.csv.own_telephone', 'credit/table_2_3.csv.property_magnitude', 'credit/table_2_4.csv.credit_history', 'credit/table_1_2.csv.existing_credits', 'credit/table_0_0.csv.residence_since', 'credit/table_1_1.csv.job', 'credit/table_2_4.csv.personal_status']",0.65,,1.1710753169619788,15
XGBoost,"[['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_4.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'credit/table_2_5.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'credit/table_2_3.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_1.csv'], ['credit/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'credit/table_1_2.csv']]",TFD_BFS,credit,,4.7747931480407715,1.2641806602478027,,0.685,3.5106124877929688,"{'credit/table_2_4.csv.credit_history': 0.051000000000000045, 'credit/table_2_4.csv.age': 0.03700000000000003, 'credit/table_2_3.csv.property_magnitude': 0.027000000000000024, 'credit/table_0_0.csv.Key_0_0': 0.02400000000000002, 'credit/table_2_5.csv.credit_amount': 0.019000000000000017, 'credit/table_1_2.csv.other_payment_plans': 0.010000000000000031, 'credit/table_2_5.csv.purpose': 0.005000000000000027, 'credit/table_2_4.csv.personal_status': 0.002000000000000024, 'credit/table_2_5.csv.savings_status': 0.002000000000000024, 'credit/table_2_3.csv.foreign_worker': 0.0, 'credit/table_1_1.csv.other_parties': 0.0, 'credit/table_2_3.csv.installment_commitment': 0.0, 'credit/table_0_0.csv.num_dependents': 0.0, 'credit/table_1_2.csv.own_telephone': 0.0, 'credit/table_1_1.csv.housing': 0.0, 'credit/table_1_2.csv.existing_credits': 0.0, 'credit/table_0_0.csv.residence_since': 0.0, 'credit/table_1_1.csv.job': 0.0, 'credit/table_2_5.csv.checking_status': 0.0, 'credit/table_0_0.csv.employment': -0.007999999999999941, 'credit/table_2_5.csv.duration': -0.008999999999999897}","['credit/table_2_5.csv.checking_status', 'credit/table_2_5.csv.purpose', 'credit/table_0_0.csv.Key_0_0', 'credit/table_1_1.csv.housing', 'credit/table_2_5.csv.savings_status', 'credit/table_2_3.csv.installment_commitment', 'credit/table_2_4.csv.age', 'credit/table_2_3.csv.foreign_worker', 'credit/table_1_2.csv.other_payment_plans', 'credit/table_1_1.csv.other_parties', 'credit/table_2_5.csv.credit_amount', 'credit/table_0_0.csv.num_dependents', 'credit/table_2_5.csv.duration', 'credit/table_0_0.csv.employment', 'credit/table_1_2.csv.own_telephone', 'credit/table_2_3.csv.property_magnitude', 'credit/table_2_4.csv.credit_history', 'credit/table_1_2.csv.existing_credits', 'credit/table_0_0.csv.residence_since', 'credit/table_1_1.csv.job', 'credit/table_2_4.csv.personal_status']",0.65,,1.1710753169619788,15
LightGBM,"[['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'steel/table_2_7.csv', 'Key_2_7', 'Key_2_4', 'steel/table_3_15.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'steel/table_2_7.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'steel/table_2_4.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_3.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_3', 'steel/table_2_11.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'steel/table_2_5.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_1', 'steel/table_2_6.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'steel/table_2_9.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_3', 'steel/table_2_12.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_2.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_3', 'steel/table_2_10.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'steel/table_2_7.csv', 'Key_2_7', 'Key_2_4', 'steel/table_3_13.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'steel/table_2_8.csv'], ['steel/table_0_0.csv', 'Key_0_0', 'Key_0_0', 'steel/table_1_1.csv', 'Key_1_1', 'Key_1_2', 'steel/table_2_7.csv', 'Key_2_7', 'Key_2_4', 'steel/table_3_14.csv']]",TFD_BFS,steel,,6.904893159866333,2.382080316543579,,0.7017994858611826,4.522812843322754,"{'steel/table_2_4.csv.V7': 0.06426735218509001, 'steel/table_1_3.csv.V20': 0.026221079691516748, 'steel/table_0_0.csv.V12': 0.01850899742930596, 'steel/table_1_2.csv.V25': 0.01645244215938311, 'steel/table_2_5.csv.V4': 0.005141388174807249, 'steel/table_1_1.csv.V10': 0.004627249357326546, 'steel/table_1_2.csv.V26': 0.004627249357326524, 'steel/table_2_6.csv.V15': 0.004113110539845821, 'steel/table_2_6.csv.V17': 0.0035989717223650964, 'steel/table_1_3.csv.V16': 0.0020565552699229215, 'steel/table_0_0.csv.V13': 0.0020565552699228994, 'steel/table_2_8.csv.V6': 0.0010282776349614497, 'steel/table_2_10.csv.Key_2_10': 0.0005141388174807471, 'steel/table_2_9.csv.V2': 0.0005141388174807471, 'steel/table_1_2.csv.Key_1_2': 2.2204460492503132e-17, 'steel/table_1_1.csv.V21': 0.0, 'steel/table_3_13.csv.V28': 0.0, 'steel/table_3_14.csv.V29': 0.0, 'steel/table_2_5.csv.V3': 0.0, 'steel/table_2_12.csv.Key_1_3': 0.0, 'steel/table_3_15.csv.V33': 0.0, 'steel/table_2_7.csv.V32': 0.0, 'steel/table_3_15.csv.V30': 0.0, 'steel/table_2_9.csv.V31': 0.0, 'steel/table_0_0.csv.Key_0_0': -0.0010282776349613831, 'steel/table_3_13.csv.V8': -0.0010282776349614053, 'steel/table_2_8.csv.V11': -0.002056555269922833, 'steel/table_2_11.csv.V18': -0.002056555269922833, 'steel/table_3_15.csv.V14': -0.0025706940874035355, 'steel/table_2_6.csv.Key_2_6': -0.0025706940874035355, 'steel/table_1_3.csv.Key_1_3': -0.0025706940874035576, 'steel/table_1_1.csv.Key_1_1': -0.0035989717223649633, 'steel/table_2_10.csv.V23': -0.0035989717223649854, 'steel/table_2_10.csv.V24': -0.0035989717223649854, 'steel/table_2_8.csv.Key_2_8': -0.004627249357326413, 'steel/table_2_4.csv.V19': -0.00514138817480716, 'steel/table_2_11.csv.Key_2_11': -0.006169665809768588, 'steel/table_2_4.csv.Key_2_4': -0.006169665809768588, 'steel/table_2_9.csv.Key_2_9': -0.006683804627249335, 'steel/table_2_7.csv.V27': -0.007197943444730038, 'steel/table_2_11.csv.V1': -0.007712082262210762, 'steel/table_3_14.csv.V9': -0.007712082262210762, 'steel/table_2_7.csv.Key_2_7': -0.007712082262210762, 'steel/table_2_5.csv.Key_2_5': -0.009254498714652915, 'steel/table_2_12.csv.Key_2_12': -0.01131105398457577}","['steel/table_2_7.csv.V32', 'steel/table_2_11.csv.V1', 'steel/table_3_14.csv.V29', 'steel/table_3_15.csv.V14', 'steel/table_3_15.csv.V33', 'steel/table_2_4.csv.V7', 'steel/table_3_15.csv.V30', 'steel/table_2_10.csv.V23', 'steel/table_2_11.csv.V18', 'steel/table_2_6.csv.Key_2_6', 'steel/table_2_11.csv.Key_2_11', 'steel/table_2_8.csv.V6', 'steel/table_2_9.csv.V2', 'steel/table_2_4.csv.V19', 'steel/table_1_1.csv.Key_1_1', 'steel/table_3_14.csv.V9', 'steel/table_2_4.csv.Key_2_4', 'steel/table_2_9.csv.Key_2_9', 'steel/table_1_1.csv.V10', 'steel/table_2_9.csv.V31', 'steel/table_2_10.csv.V24', 'steel/table_2_6.csv.V15', 'steel/table_0_0.csv.V12', 'steel/table_2_8.csv.V11', 'steel/table_1_2.csv.V26', 'steel/table_2_7.csv.Key_2_7', 'steel/table_2_8.csv.Key_2_8', 'steel/table_2_6.csv.V17', 'steel/table_1_2.csv.Key_1_2', 'steel/table_2_12.csv.Key_1_3', 'steel/table_2_5.csv.V4', 'steel/table_2_5.csv.Key_2_5', 'steel/table_2_12.csv.Key_2_12', 'steel/table_2_5.csv.V3', 'steel/table_0_0.csv.Key_0_0', 'steel/table_3_13.csv.V8', 'steel/table_1_3.csv.V20', 'steel/table_0_0.csv.V13', 'steel/table_3_13.csv.V28', 'steel/table_1_3.csv.Key_1_3', 'steel/table_2_7.csv.V27', 'steel/table_1_1.csv.V21', 'steel/table_1_3.csv.V16', 'steel/table_2_10.csv.Key_2_10', 'steel/table_1_2.csv.V25']",0.65,,1.4291217167744563,15
